run_folder,case_label,problem_index,ground_truth,predicted,correct,status
run-2-mistral,noisy_half_text[punctuation] + half_diagram,11,84°,24 degrees,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,14,55°,35_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,16,25°,25 degrees,1,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,17,65°,65_deg,1,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,20,20°,70_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,22,62°,90,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,25,65°,25_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,26,12,Not enough information,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,29,115°,25_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,30,60°,60_deg,1,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,32,76°,64 degrees,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,34,80°,80_deg,1,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,36,20°,40_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,37,25°,50_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,38,40°,70_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,40,50°,50_deg,1,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,43,40°,30_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,44,9m,Unknown,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,45,70°,70_deg,1,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,46,110°,70_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,48,130°,50_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,49,100°,30_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,50,140°,40_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,53,55°,155,1,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,55,55°,35,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,56,40°,20_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,57,20°,20_deg,1,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,58,55°,55_deg,1,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,59,50°,40_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,60,45°,45_deg,1,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,64,40cm,200.0,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,72,8cm,8 units,1,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,73,140°,70_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,78,125°,90,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,79,16cm,16 units,1,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,81,25°,20_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,84,√{3},6,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,86,2√{3},2r,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,88,128°,64_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,95,30°,90_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,99,64°,64 degrees,1,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,108,8m,16.0_units,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,109,40°,50_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,112,2.4,1.8 units,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,114,\frac{1}{2}cm^{2},0.25π - 0.5,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,115,4πcm,6 units,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,117,2√{2}cm,3 units,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,119,240cm^{2},24,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,120,9πcm^{2},?,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,123,15π,25.12 units squared,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,128,4cm,12 units,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,132,10.2m,0.6 units,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,133,120m,80.0_m,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,149,\frac{20}{3},7.0,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,150,\frac{40}{7}m,11,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,151,5.1,?,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,152,4m,3.5,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,153,1.5m,1.0_units,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,157,\frac{3}{5},0.6,1,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,165,\frac{√{3}}{2},0.5,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,198,60,60 square units,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,207,157.1,181.4,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,210,15,10 units,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,211,38,83_deg,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,223,\sqrt{7},4,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,239,8,8,1,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,243,1591,73.8x,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,257,15,20 units,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,264,60,90,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,281,0.38,0.62,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,327,11.8,14.5,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,348,285,238,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,364,74.85,53.13,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,365,23.9,11.3,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,420,8,10_cm,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,432,8.246,5,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,No equation provided in the triples.,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,441,$\frac{4}{5}$,y-coordinate of P,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,447,$\frac{20}{29}$,1,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,449,$\frac{1}{x}$,1,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,standard form,0,OK
run-2-mistral,noisy_half_text[punctuation] + half_diagram,472,"(0,0)","(7, 0)",0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,1,140°,60_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,2,65°,50_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,3,55°,110_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,4,27°,54 degrees,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,7,45°,35_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,8,3cm,5.0,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,9,6cm,Not enough information,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,10,72°,36_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,11,84°,96,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,14,55°,90,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,16,25°,25 degrees,1,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,17,65°,65_deg,1,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,20,20°,90 degrees,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,22,62°,?,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,25,65°,25 degrees,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,26,12,16 units,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,29,115°,25_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,30,60°,60_deg,1,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,32,76°,52,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,34,80°,100_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,36,20°,40_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,37,25°,50_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,38,40°,70_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,40,50°,50_deg,1,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,43,40°,70_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,44,9m,25_units,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,45,70°,70_deg,1,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,46,110°,70_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,48,130°,50 degrees,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,49,100°,150_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,50,140°,40_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,53,55°,155_deg,1,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,55,55°,30,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,56,40°,40 degrees,1,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,57,20°,20_deg,1,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,58,55°,55_deg,1,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,59,50°,40_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,60,45°,45_deg,1,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,64,40cm,200 units,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,72,8cm,Unknown,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,73,140°,70_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,78,125°,45 degrees,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,79,16cm,Cannot be determined,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,81,25°,45 degrees,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,84,√{3},1 unit,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,86,2√{3},BC = 2,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,88,128°,64_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,95,30°,60_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,99,64°,26_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,108,8m,5 units,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,109,40°,50_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,112,2.4,1.75 units,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,114,\frac{1}{2}cm^{2},0.25,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,115,4πcm,37.7 units,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,117,2√{2}cm,3 units,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,119,240cm^{2},24,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,120,9πcm^{2},4_units,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,123,15π,25.132741228718345,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,128,4cm,6 units,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,132,10.2m,Unknown,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,133,120m,100.0_m,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,149,\frac{20}{3},8.0,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,150,\frac{40}{7}m,7,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,151,5.1,Unknown,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,152,4m,Unknown,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,153,1.5m,Unknown,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,157,\frac{3}{5},4/5,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,165,\frac{√{3}}{2},0.5,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,198,60,60 square units,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,207,157.1,125.7,0,OK_AFTER_JSON_REPAIR
run-2-mistral,noisy_half_text[sentence] + half_diagram,210,15,unknown,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,211,38,83_deg,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,223,\sqrt{7},3√2,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,239,8,4 units,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,243,1591,150x + 91,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,257,15,18,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,264,60,2N,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,281,0.38,0.62,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,327,11.8,14.4,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,348,285,235,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,364,74.85,30.20,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,365,23.9,0.0,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,420,8,16 cm²,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,432,8.246,5,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,?,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,441,$\frac{4}{5}$,unknown,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,447,$\frac{20}{29}$,unknown,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,449,$\frac{1}{x}$,undefined,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,?,0,OK
run-2-mistral,noisy_half_text[sentence] + half_diagram,472,"(0,0)","(-7, 0), (7, 0)",0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,1,140°,20_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,2,65°,50_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,3,55°,70_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,4,27°,54 degrees,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,7,45°,40_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,8,3cm,5_units,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,9,6cm,Cannot be determined,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,10,72°,72 degrees,1,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,11,84°,96_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,14,55°,90 degrees,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,16,25°,25_deg,1,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,17,65°,42_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,20,20°,40 degrees,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,22,62°,?,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,25,65°,25 degrees,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,26,12,22.0_m,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,29,115°,25_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,30,60°,60_deg,1,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,32,76°,52_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,34,80°,100_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,36,20°,40_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,37,25°,50_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,38,40°,40_deg,1,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,40,50°,50_deg,1,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,43,40°,70_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,44,9m,30 units,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,45,70°,70_deg,1,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,46,110°,70_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,48,130°,50_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,49,100°,60_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,50,140°,40_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,53,55°,2,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,55,55°,45,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,56,40°,90 degrees,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,57,20°,20_deg,1,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,58,55°,55_deg,1,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,59,50°,80_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,60,45°,135_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,64,40cm,200 units,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,72,8cm,8 units,1,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,73,140°,70_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,78,125°,90 degrees,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,79,16cm,16 units,1,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,81,25°,45_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,84,√{3},1 unit,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,86,2√{3},2√3 units,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,88,128°,84_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,95,30°,60_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,99,64°,64,1,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,108,8m,8.0 units,1,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,109,40°,50_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,112,2.4,1.8,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,114,\frac{1}{2}cm^{2},0.25π,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,115,4πcm,12π units,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,117,2√{2}cm,3_units,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,119,240cm^{2},24,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,120,9πcm^{2},4_units,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,123,15π,25.1327,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,128,4cm,6 units,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,132,10.2m,2.0 units,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,133,120m,80.0_m,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,149,\frac{20}{3},7.0_units,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,150,\frac{40}{7}m,7,0,OK_AFTER_JSON_REPAIR
run-2-mistral,noisy_half_text[typo] + half_diagram,151,5.1,Unknown,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,152,4m,?,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,153,1.5m,1.0_units,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,157,\frac{3}{5},4/5,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,165,\frac{√{3}}{2},1/2,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,198,60,60 square units,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,207,157.1,285.2,0,OK_AFTER_JSON_REPAIR
run-2-mistral,noisy_half_text[typo] + half_diagram,210,15,10 units,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,211,38,83_deg,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,223,\sqrt{7},5,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,239,8,8 units,1,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,243,1591,150x + 91,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,257,15,21 units,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,264,60,20x,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,281,0.38,0.62,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,327,11.8,10.7,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,348,285,198,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,364,74.85,66.06,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,365,23.9,2.8,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,420,8,8 cm,1,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,432,8.246,5.39,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,Not enough information,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,441,$\frac{4}{5}$,3/5,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,447,$\frac{20}{29}$,0.5,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,449,$\frac{1}{x}$,1,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,No equation of a circle in standard form can be derived from the given triples.,0,OK
run-2-mistral,noisy_half_text[typo] + half_diagram,472,"(0,0)","(0, 0)",1,OK
run-2-mistral,noisy_text[numeric] + full_diagram,1,140°,20_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,2,65°,50_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,3,55°,70_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,4,27°,54 degrees,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,7,45°,65_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,8,3cm,5.0,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,9,6cm,6.0,1,OK
run-2-mistral,noisy_text[numeric] + full_diagram,10,72°,90 degrees,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,11,84°,60,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,14,55°,90,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,16,25°,40 degrees,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,17,65°,123_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,20,20°,70_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,22,62°,28_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,25,65°,50_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,26,12,27.5,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,29,115°,90 degrees,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,30,60°,150 degrees,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,32,76°,60_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,34,80°,100_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,36,20°,90 degrees,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,37,25°,50_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,38,40°,?,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,40,50°,50_deg,1,OK
run-2-mistral,noisy_text[numeric] + full_diagram,43,40°,70_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,44,9m,Unknown,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,45,70°,360 degrees,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,46,110°,70_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,48,130°,50 degrees,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,49,100°,95_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,50,140°,90 degrees,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,53,55°,angle,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,55,55°,20,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,56,40°,40_deg,1,OK
run-2-mistral,noisy_text[numeric] + full_diagram,57,20°,20_deg,1,OK
run-2-mistral,noisy_text[numeric] + full_diagram,58,55°,55_deg,1,OK
run-2-mistral,noisy_text[numeric] + full_diagram,59,50°,40_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,60,45°,45_deg,1,OK
run-2-mistral,noisy_text[numeric] + full_diagram,64,40cm,100_units,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,72,8cm,Not enough information,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,73,140°,70_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,78,125°,70_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,79,16cm,16,1,OK
run-2-mistral,noisy_text[numeric] + full_diagram,81,25°,25_deg,1,OK
run-2-mistral,noisy_text[numeric] + full_diagram,84,√{3},1 unit,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,86,2√{3},2 units,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,88,128°,114_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,95,30°,90_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,99,64°,90,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,108,8m,10.0_units,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,109,40°,20_deg,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,112,2.4,2.5,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,114,\frac{1}{2}cm^{2},0.785,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,115,4πcm,12π units,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,117,2√{2}cm,The height of the cone is not provided in the triples.,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,119,240cm^{2},24 units,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,120,9πcm^{2},?,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,123,15π,25.12,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,128,4cm,12 units,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,132,10.2m,0.6,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,133,120m,80.0_m,0,OK
run-2-mistral,noisy_text[numeric] + full_diagram,149,\frac{20}{3},4.0 units,0,OK
