run_folder,case_label,problem_index,ground_truth,predicted,correct,status
run-2-llama,half_text + noisy_half_diagram[pixel_noise],364,74.85,35.50,0,OK
run-2-llama,half_text + noisy_half_diagram[pixel_noise],365,23.9,10.3,0,OK
run-2-llama,half_text + noisy_half_diagram[pixel_noise],420,8,4,0,OK
run-2-llama,half_text + noisy_half_diagram[pixel_noise],432,8.246,sqrt((x2-x1)^2 + (y2-y1)^2),0,OK
run-2-llama,half_text + noisy_half_diagram[pixel_noise],438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,(y+3)^2/0 - (x-5)^2/9 = 1,0,OK
run-2-llama,half_text + noisy_half_diagram[pixel_noise],441,$\frac{4}{5}$,\frac{4}{5},1,OK
run-2-llama,half_text + noisy_half_diagram[pixel_noise],447,$\frac{20}{29}$,\frac{20}{29},1,OK
run-2-llama,half_text + noisy_half_diagram[pixel_noise],449,$\frac{1}{x}$,1 / cos(θ),0,OK
run-2-llama,half_text + noisy_half_diagram[pixel_noise],457,$(x-1)^{2}+(y-3)^{2}=36$,(x-h)^2 + (y-k)^2 = r^2,0,OK
run-2-llama,half_text + noisy_half_diagram[pixel_noise],472,"(0,0)","(0, 0)",1,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,1,140°,60,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,2,65°,50_deg,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,3,55°,70,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,4,27°,90_deg,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,7,45°,35,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,8,3cm,5.0,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,9,6cm,12.0_units,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,10,72°,72_deg,1,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,11,84°,84,1,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,14,55°,35,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,16,25°,25_deg,1,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,17,65°,42,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,20,20°,20_deg,1,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,22,62°,28_deg,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,25,65°,50_deg,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,26,12,8.0 m,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,29,115°,90,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,30,60°,60_deg,1,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,32,76°,52,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,34,80°,100_deg,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,36,20°,90,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,37,25°,50_deg,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,38,40°,70_deg,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,40,50°,50_deg,1,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,43,40°,50_deg,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,44,9m,30_units,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,45,70°,70,1,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,46,110°,70_deg,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,48,130°,50_deg,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,49,100°,30_deg,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,50,140°,40,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,53,55°,25,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,55,55°,20,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,56,40°,20_deg,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,57,20°,20,1,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,58,55°,55,1,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,59,50°,80,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,60,45°,45,1,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,64,40cm,100_units,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,72,8cm,8,1,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,73,140°,70,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,78,125°,90,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,79,16cm,20,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,81,25°,40_deg,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,84,√{3},1,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,86,2√{3},2_units,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,88,128°,44,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,95,30°,30_deg,1,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,99,64°,64,1,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,108,8m,8.0_units,1,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,109,40°,β,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,112,2.4,2.4_units,1,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,114,\frac{1}{2}cm^{2},0.25 * π,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,115,4πcm,6,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,117,2√{2}cm,3_units,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,119,240cm^{2},300.0,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,120,9πcm^{2},,0,OK_AFTER_JSON_REPAIR
run-2-llama,noisy_half_text[numeric] + half_diagram,123,15π,12.0π,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,128,4cm,6_units,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,132,10.2m,12,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,133,120m,60.0_m,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,149,\frac{20}{3},10.0_units,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,150,\frac{40}{7}m,"BC = sqrt((2.0)^2 + (7/3 - 9)^2) is not directly computable with given data, however a similar approach could be applied if similar triangles or other geometrical relations are considered. Since A, B, C are colinear and given segments, a direct computation from given data requires identification of applicable geometric principles.",0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,151,5.1,1.7_units,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,152,4m,2.5,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,153,1.5m,1.0_units,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,157,\frac{3}{5},0.8,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,165,\frac{√{3}}{2},0.5,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,198,60,60,1,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,207,157.1,75.4,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,210,15,20_units,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,211,38,38°,1,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,223,\sqrt{7},4,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,239,8,4_units,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,243,1591,1776,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,257,15,12,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,264,60,100,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,281,0.38,0.96,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,327,11.8,13.5,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,348,285,221,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,364,74.85,35.50,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,365,23.9,5.4,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,420,8,6,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,432,8.246,10,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,\frac{(x+3)^2}{36} - \frac{(y+3)^2}{20} = 1,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,441,$\frac{4}{5}$,4/5,1,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,447,$\frac{20}{29}$,0,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,449,$\frac{1}{x}$,2,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,(x - h)^2 + (y - k)^2 = 16,0,OK
run-2-llama,noisy_half_text[numeric] + half_diagram,472,"(0,0)",0 0,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,1,140°,80_deg,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,2,65°,50_deg,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,3,55°,70_deg,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,4,27°,90_deg,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,7,45°,35,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,8,3cm,7.0_units,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,9,6cm,12.0_units,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,10,72°,72,1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,11,84°,36_deg,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,14,55°,35,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,16,25°,25_deg,1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,17,65°,65_deg,1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,20,20°,20_deg,1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,22,62°,28_deg,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,25,65°,50_deg,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,26,12,22.0_units,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,29,115°,90,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,30,60°,60_deg,1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,32,76°,52_deg,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,34,80°,100_deg,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,36,20°,40_deg,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,37,25°,50_deg,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,38,40°,70,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,40,50°,50_deg,1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,43,40°,40_deg,1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,44,9m,30_units,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,45,70°,70_deg,1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,46,110°,110_deg,1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,48,130°,50_deg,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,49,100°,108_deg,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,50,140°,90_deg,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,53,55°,25,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,55,55°,20,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,56,40°,20_deg,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,57,20°,20_deg,1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,58,55°,55.0_deg,1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,59,50°,80,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,60,45°,45_deg,1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,64,40cm,200_units,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,72,8cm,8,1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,73,140°,70,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,78,125°,90,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,79,16cm,20,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,81,25°,40_deg,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,84,√{3},1,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,86,2√{3},2,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,88,128°,84_deg,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,95,30°,60,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,99,64°,64,1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,108,8m,8.0_units,1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,109,40°,45,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,112,2.4,2.4,1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,114,\frac{1}{2}cm^{2},0.25,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,115,4πcm,120.0,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,117,2√{2}cm,3,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,119,240cm^{2},?,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,120,9πcm^{2},π * 25.0,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,123,15π,12π,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,128,4cm,6_units,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,132,10.2m,6.4,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,133,120m,60.0_m,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,149,\frac{20}{3},6.0_units,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,150,\frac{40}{7}m,3.0_units,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,151,5.1,20,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,152,4m,2.1_units,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,153,1.5m,undefined,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,157,\frac{3}{5},0.8,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,165,\frac{√{3}}{2},0.5,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,198,60,60,1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,207,157.1,68.3,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,210,15,20_units,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,211,38,0,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,223,\sqrt{7},10,0,OK_AFTER_JSON_REPAIR
run-2-llama,noisy_half_text[punctuation] + half_diagram,239,8,4_units,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,243,1591,773,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,257,15,13,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,264,60,80,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,281,0.38,0.42,1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,327,11.8,10.7,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,348,285,256,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,364,74.85,59.03,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,365,23.9,27.7,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,420,8,6,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,432,8.246,10,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,(x^2/a^2) - (y^2/b^2) = 1,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,441,$\frac{4}{5}$,4/5,1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,447,$\frac{20}{29}$,\frac{20}{29},1,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,449,$\frac{1}{x}$,2,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,(x-h)^2 + (y-k)^2 = r^2,0,OK
run-2-llama,noisy_half_text[punctuation] + half_diagram,472,"(0,0)",7,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,1,140°,60_deg,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,2,65°,50_deg,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,3,55°,70,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,4,27°,72_deg,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,7,45°,35,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,8,3cm,2.0_units,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,9,6cm,12.0_units,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,10,72°,36_deg,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,11,84°,36_deg,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,14,55°,35_deg,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,16,25°,25_deg,1,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,17,65°,65,1,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,20,20°,20_deg,1,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,22,62°,28_deg,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,25,65°,50_deg,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,26,12,3.2_m,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,29,115°,90_deg,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,30,60°,60_deg,1,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,32,76°,52,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,34,80°,100_deg,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,36,20°,50_deg,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,37,25°,50_deg,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,38,40°,40_deg,1,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,40,50°,50_deg,1,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,43,40°,50,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,44,9m,30_units,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,45,70°,35_deg,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,46,110°,70,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,48,130°,50_deg,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,49,100°,72_deg,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,50,140°,90_deg,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,53,55°,155_deg,1,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,55,55°,90,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,56,40°,20_deg,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,57,20°,160,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,58,55°,55.0_deg,1,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,59,50°,80,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,60,45°,135°,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,64,40cm,100_units,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,72,8cm,16,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,73,140°,140,1,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,78,125°,90,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,79,16cm,16,1,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,81,25°,40_deg,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,84,√{3},equal to AB and AC,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,86,2√{3},2,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,88,128°,44_deg,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,95,30°,30_deg,1,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,99,64°,64,1,OK_AFTER_JSON_REPAIR
run-2-llama,noisy_half_text[sentence] + half_diagram,108,8m,8.0_units,1,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,109,40°,β,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,112,2.4,unknown,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,114,\frac{1}{2}cm^{2},0.25,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,115,4πcm,arc length of sector,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,117,2√{2}cm,4_units,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,119,240cm^{2},24,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,120,9πcm^{2},16π,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,123,15π,15.08,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,128,4cm,6_units,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,132,10.2m,Cannot be determined,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,133,120m,60.0_m,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,149,\frac{20}{3},6.0_units,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,150,\frac{40}{7}m,4.0,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,151,5.1,No answer,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,152,4m,3.5_units,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,153,1.5m,1.0,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,157,\frac{3}{5},0.75,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,165,\frac{√{3}}{2},0.5,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,198,60,60,1,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,207,157.1,171.9,0,OK_AFTER_JSON_REPAIR
run-2-llama,noisy_half_text[sentence] + half_diagram,210,15,13_units,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,211,38,142°,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,223,\sqrt{7},4,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,239,8,4_units,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,243,1591,1776,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,257,15,11_units,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,264,60,100,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,281,0.38,0.42,1,OK_AFTER_JSON_REPAIR
run-2-llama,noisy_half_text[sentence] + half_diagram,327,11.8,13.4,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,348,285,280,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,364,74.85,29.0,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,365,23.9,3.1,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,420,8,6,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,432,8.246,5,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,c^2 = a^2 + b^2,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,441,$\frac{4}{5}$,3/5,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,447,$\frac{20}{29}$,20/29,1,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,449,$\frac{1}{x}$,1 / cos(θ),0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,(x-h)^2 + (y-k)^2 = r^2,0,OK
run-2-llama,noisy_half_text[sentence] + half_diagram,472,"(0,0)","0, 0",1,OK
run-2-llama,noisy_half_text[typo] + half_diagram,1,140°,80_deg,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,2,65°,50_deg,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,3,55°,55_deg,1,OK
run-2-llama,noisy_half_text[typo] + half_diagram,4,27°,90_deg,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,7,45°,25_deg,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,8,3cm,7.0_units,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,9,6cm,12.0,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,10,72°,90_deg,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,11,84°,84_deg,1,OK
run-2-llama,noisy_half_text[typo] + half_diagram,14,55°,110_deg,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,16,25°,25,1,OK
run-2-llama,noisy_half_text[typo] + half_diagram,17,65°,65_deg,1,OK
run-2-llama,noisy_half_text[typo] + half_diagram,20,20°,70_deg,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,22,62°,62,1,OK
run-2-llama,noisy_half_text[typo] + half_diagram,25,65°,40_deg,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,26,12,22.0_units,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,29,115°,50_deg,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,30,60°,60_deg,1,OK
run-2-llama,noisy_half_text[typo] + half_diagram,32,76°,52,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,34,80°,100_deg,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,36,20°,50°,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,37,25°,25_deg,1,OK_AFTER_JSON_REPAIR
run-2-llama,noisy_half_text[typo] + half_diagram,38,40°,70_deg,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,40,50°,50,1,OK
run-2-llama,noisy_half_text[typo] + half_diagram,43,40°,50_deg,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,44,9m,30_units,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,45,70°,70_deg,1,OK
run-2-llama,noisy_half_text[typo] + half_diagram,46,110°,70_deg,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,48,130°,50_deg,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,49,100°,115_deg,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,50,140°,90_deg,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,53,55°,25,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,55,55°,90,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,56,40°,20_deg,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,57,20°,20,1,OK
run-2-llama,noisy_half_text[typo] + half_diagram,58,55°,55_deg,1,OK
run-2-llama,noisy_half_text[typo] + half_diagram,59,50°,80,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,60,45°,135_deg,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,64,40cm,200,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,72,8cm,8_units,1,OK
run-2-llama,noisy_half_text[typo] + half_diagram,73,140°,inscribed_angle,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,78,125°,90,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,79,16cm,unknown,0,OK
run-2-llama,noisy_half_text[typo] + half_diagram,81,25°,20_deg,0,OK
