run_folder,case_label,problem_index,ground_truth,predicted,correct,status
second run,noisy_half_text[sentence] + half_diagram,150,\frac{40}{7}m,7/3,0,OK
second run,noisy_half_text[sentence] + half_diagram,151,5.1,5 units,1,OK
second run,noisy_half_text[sentence] + half_diagram,152,4m,1.6,0,OK
second run,noisy_half_text[sentence] + half_diagram,153,1.5m,1.8,0,OK
second run,noisy_half_text[sentence] + half_diagram,157,\frac{3}{5},Undefined,0,OK
second run,noisy_half_text[sentence] + half_diagram,165,\frac{√{3}}{2},0.5,0,OK_AFTER_JSON_REPAIR
second run,noisy_half_text[sentence] + half_diagram,198,60,0,0,OK
second run,noisy_half_text[sentence] + half_diagram,207,157.1,Impossible to determine,0,OK_AFTER_JSON_REPAIR
second run,noisy_half_text[sentence] + half_diagram,210,15,16,0,OK
second run,noisy_half_text[sentence] + half_diagram,211,38,38°,1,OK
second run,noisy_half_text[sentence] + half_diagram,223,\sqrt{7},x,0,OK
second run,noisy_half_text[sentence] + half_diagram,239,8,4,0,OK
second run,noisy_half_text[sentence] + half_diagram,243,1591,150,0,OK
second run,noisy_half_text[sentence] + half_diagram,257,15,12,0,OK
second run,noisy_half_text[sentence] + half_diagram,264,60,10 degrees,0,OK
second run,noisy_half_text[sentence] + half_diagram,281,0.38,0.99,0,OK
second run,noisy_half_text[sentence] + half_diagram,327,11.8,10.7,0,OK
second run,noisy_half_text[sentence] + half_diagram,348,285,44,0,OK
second run,noisy_half_text[sentence] + half_diagram,364,74.85,35.5,0,OK
second run,noisy_half_text[sentence] + half_diagram,365,23.9,90.0,0,OK
second run,noisy_half_text[sentence] + half_diagram,420,8,Cannot be determined,0,OK
second run,noisy_half_text[sentence] + half_diagram,432,8.246,5,0,OK
second run,noisy_half_text[sentence] + half_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,The equation of the hyperbola is x² - y² = 0,0,OK
second run,noisy_half_text[sentence] + half_diagram,441,$\frac{4}{5}$,sin(a) = 0.5,0,OK
second run,noisy_half_text[sentence] + half_diagram,447,$\frac{20}{29}$,Cannot be determined,0,OK
second run,noisy_half_text[sentence] + half_diagram,449,$\frac{1}{x}$,The value of sec theta at point P cannot be determined from the given triples.,0,OK
second run,noisy_half_text[sentence] + half_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,The equation is (x-1)(x-3) + y^2 = 0,0,OK_AFTER_JSON_REPAIR
second run,noisy_half_text[sentence] + half_diagram,472,"(0,0)",O,0,OK
second run,noisy_half_text[typo] + half_diagram,1,140°,80 degrees,0,OK
second run,noisy_half_text[typo] + half_diagram,2,65°,50 degrees,0,OK
second run,noisy_half_text[typo] + half_diagram,3,55°,70 degrees,0,OK
second run,noisy_half_text[typo] + half_diagram,4,27°,36 degrees,0,OK
second run,noisy_half_text[typo] + half_diagram,7,45°,unknown,0,OK
second run,noisy_half_text[typo] + half_diagram,8,3cm,7.0,0,OK
second run,noisy_half_text[typo] + half_diagram,9,6cm,6,1,OK_AFTER_JSON_REPAIR
second run,noisy_half_text[typo] + half_diagram,10,72°,36_deg,0,OK
second run,noisy_half_text[typo] + half_diagram,11,84°,60,0,OK
second run,noisy_half_text[typo] + half_diagram,14,55°,35_deg,0,OK
second run,noisy_half_text[typo] + half_diagram,16,25°,50,0,OK
second run,noisy_half_text[typo] + half_diagram,17,65°,42_deg,0,OK
second run,noisy_half_text[typo] + half_diagram,20,20°,140,0,OK
second run,noisy_half_text[typo] + half_diagram,22,62°,28 degrees,0,OK
second run,noisy_half_text[typo] + half_diagram,25,65°,50 degrees,0,OK
second run,noisy_half_text[typo] + half_diagram,26,12,22.0,0,OK
second run,noisy_half_text[typo] + half_diagram,29,115°,50 degrees,0,OK
second run,noisy_half_text[typo] + half_diagram,30,60°,30_deg,0,OK
second run,noisy_half_text[typo] + half_diagram,32,76°,52,0,OK
second run,noisy_half_text[typo] + half_diagram,34,80°,100 degrees,0,OK
second run,noisy_half_text[typo] + half_diagram,36,20°,BAC,0,OK
second run,noisy_half_text[typo] + half_diagram,37,25°,50 degrees,0,OK
second run,noisy_half_text[typo] + half_diagram,38,40°,70_deg,0,OK
second run,noisy_half_text[typo] + half_diagram,40,50°,50 degrees,1,OK
second run,noisy_half_text[typo] + half_diagram,43,40°,30_deg,0,OK
second run,noisy_half_text[typo] + half_diagram,44,9m,1.5_units,0,OK
second run,noisy_half_text[typo] + half_diagram,45,70°,35_deg,0,OK
second run,noisy_half_text[typo] + half_diagram,46,110°,70,0,OK
second run,noisy_half_text[typo] + half_diagram,48,130°,0,0,OK_AFTER_JSON_REPAIR
second run,noisy_half_text[typo] + half_diagram,49,100°,145 degrees,0,OK
second run,noisy_half_text[typo] + half_diagram,50,140°,50 degrees,0,OK
second run,noisy_half_text[typo] + half_diagram,53,55°,c,0,OK
second run,noisy_half_text[typo] + half_diagram,55,55°,70,0,OK
second run,noisy_half_text[typo] + half_diagram,56,40°,20 degrees,0,OK
second run,noisy_half_text[typo] + half_diagram,57,20°,20 degrees,1,OK
second run,noisy_half_text[typo] + half_diagram,58,55°,35.0_deg,0,OK
second run,noisy_half_text[typo] + half_diagram,59,50°,80 degrees,0,OK
second run,noisy_half_text[typo] + half_diagram,60,45°,135_deg,0,OK
second run,noisy_half_text[typo] + half_diagram,64,40cm,160.0,0,OK
second run,noisy_half_text[typo] + half_diagram,72,8cm,8,1,OK_AFTER_JSON_REPAIR
second run,noisy_half_text[typo] + half_diagram,73,140°,70 degrees,0,OK
second run,noisy_half_text[typo] + half_diagram,78,125°,30 degrees,0,OK
second run,noisy_half_text[typo] + half_diagram,79,16cm,Cannot be determined,0,OK
second run,noisy_half_text[typo] + half_diagram,81,25°,30 degrees,0,OK_AFTER_JSON_REPAIR
second run,noisy_half_text[typo] + half_diagram,84,√{3},The length of BC cannot be determined from the given triples.,0,OK
second run,noisy_half_text[typo] + half_diagram,86,2√{3},BC,0,OK
second run,noisy_half_text[typo] + half_diagram,88,128°,42_deg,0,OK
second run,noisy_half_text[typo] + half_diagram,95,30°,60_deg,0,OK
second run,noisy_half_text[typo] + half_diagram,99,64°,26_deg,0,OK
second run,noisy_half_text[typo] + half_diagram,108,8m,5_units,0,OK
second run,noisy_half_text[typo] + half_diagram,109,40°,130 degrees,0,OK
second run,noisy_half_text[typo] + half_diagram,112,2.4,2.5,0,OK
second run,noisy_half_text[typo] + half_diagram,114,\frac{1}{2}cm^{2},π/4,0,OK_AFTER_JSON_REPAIR
second run,noisy_half_text[typo] + half_diagram,115,4πcm,30 degrees,0,OK
second run,noisy_half_text[typo] + half_diagram,117,2√{2}cm,3 units,0,OK
second run,noisy_half_text[typo] + half_diagram,119,240cm^{2},100.0_units,0,OK
second run,noisy_half_text[typo] + half_diagram,120,9πcm^{2},4,0,OK
second run,noisy_half_text[typo] + half_diagram,123,15π,15.7,0,OK_AFTER_JSON_REPAIR
second run,noisy_half_text[typo] + half_diagram,128,4cm,6,0,OK
second run,noisy_half_text[typo] + half_diagram,132,10.2m,1.6,0,OK_AFTER_JSON_REPAIR
second run,noisy_half_text[typo] + half_diagram,133,120m,80.0_m,0,OK
second run,noisy_half_text[typo] + half_diagram,149,\frac{20}{3},10.0,0,OK
second run,noisy_half_text[typo] + half_diagram,150,\frac{40}{7}m,7/3,0,OK
second run,noisy_half_text[typo] + half_diagram,151,5.1,20,0,OK
second run,noisy_half_text[typo] + half_diagram,152,4m,AB,0,OK
second run,noisy_half_text[typo] + half_diagram,153,1.5m,1.8,0,OK
second run,noisy_half_text[typo] + half_diagram,157,\frac{3}{5},4/5,0,OK
second run,noisy_half_text[typo] + half_diagram,165,\frac{√{3}}{2},1/sqrt(5),0,OK_AFTER_JSON_REPAIR
second run,noisy_half_text[typo] + half_diagram,198,60,60,1,OK
second run,noisy_half_text[typo] + half_diagram,207,157.1,0,0,OK_AFTER_JSON_REPAIR
second run,noisy_half_text[typo] + half_diagram,210,15,16,0,OK
second run,noisy_half_text[typo] + half_diagram,211,38,2y + 5,0,OK
second run,noisy_half_text[typo] + half_diagram,223,\sqrt{7},13,0,OK
second run,noisy_half_text[typo] + half_diagram,239,8,4,0,OK
second run,noisy_half_text[typo] + half_diagram,243,1591,Cannot be determined from the provided triples.,0,OK
second run,noisy_half_text[typo] + half_diagram,257,15,17,0,OK_AFTER_JSON_REPAIR
second run,noisy_half_text[typo] + half_diagram,264,60,30_deg,0,OK
second run,noisy_half_text[typo] + half_diagram,281,0.38,0.69,0,OK
second run,noisy_half_text[typo] + half_diagram,327,11.8,10.7,0,OK
second run,noisy_half_text[typo] + half_diagram,348,285,44,0,OK
second run,noisy_half_text[typo] + half_diagram,364,74.85,65.90,0,OK
second run,noisy_half_text[typo] + half_diagram,365,23.9,90.0,0,OK
second run,noisy_half_text[typo] + half_diagram,420,8,6,0,OK
second run,noisy_half_text[typo] + half_diagram,432,8.246,5,0,OK
second run,noisy_half_text[typo] + half_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,The equation of the hyperbola is (x-2)^2 - (y+3)^2 = 2,0,OK
second run,noisy_half_text[typo] + half_diagram,441,$\frac{4}{5}$,undefined,0,OK
second run,noisy_half_text[typo] + half_diagram,447,$\frac{20}{29}$,Cannot be determined,0,OK
second run,noisy_half_text[typo] + half_diagram,449,$\frac{1}{x}$,The value of sec theta at point P cannot be determined from the given triples.,0,OK
second run,noisy_half_text[typo] + half_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,(x-1)(x-3)=0,0,OK
second run,noisy_half_text[typo] + half_diagram,472,"(0,0)",O,0,OK
second run,noisy_text[numeric] + full_diagram,1,140°,60 degrees,0,OK
second run,noisy_text[numeric] + full_diagram,2,65°,50_deg,0,OK
second run,noisy_text[numeric] + full_diagram,3,55°,70,0,OK
second run,noisy_text[numeric] + full_diagram,4,27°,36_deg,0,OK
second run,noisy_text[numeric] + full_diagram,7,45°,35 degrees,0,OK
second run,noisy_text[numeric] + full_diagram,8,3cm,5.0,0,OK
second run,noisy_text[numeric] + full_diagram,9,6cm,12,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[numeric] + full_diagram,10,72°,36_deg,0,OK
second run,noisy_text[numeric] + full_diagram,11,84°,60_deg,0,OK
second run,noisy_text[numeric] + full_diagram,14,55°,Unknown,0,OK
second run,noisy_text[numeric] + full_diagram,16,25°,50,0,OK
second run,noisy_text[numeric] + full_diagram,17,65°,unknown,0,OK
second run,noisy_text[numeric] + full_diagram,20,20°,140 degrees,0,OK
second run,noisy_text[numeric] + full_diagram,22,62°,28 degrees,0,OK
second run,noisy_text[numeric] + full_diagram,25,65°,50 degrees,0,OK
second run,noisy_text[numeric] + full_diagram,26,12,3.2 m,0,OK
second run,noisy_text[numeric] + full_diagram,29,115°,50 degrees,0,OK
second run,noisy_text[numeric] + full_diagram,30,60°,30_deg,0,OK
second run,noisy_text[numeric] + full_diagram,32,76°,52 degrees,0,OK
second run,noisy_text[numeric] + full_diagram,34,80°,100 degrees,0,OK
second run,noisy_text[numeric] + full_diagram,36,20°,BAC,0,OK
second run,noisy_text[numeric] + full_diagram,37,25°,50 degrees,0,OK
second run,noisy_text[numeric] + full_diagram,38,40°,Cannot be determined.,0,OK
second run,noisy_text[numeric] + full_diagram,40,50°,50 degrees,1,OK
second run,noisy_text[numeric] + full_diagram,43,40°,30_deg,0,OK
second run,noisy_text[numeric] + full_diagram,44,9m,1.5,0,OK
second run,noisy_text[numeric] + full_diagram,45,70°,35_deg,0,OK
second run,noisy_text[numeric] + full_diagram,46,110°,70,0,OK
second run,noisy_text[numeric] + full_diagram,48,130°,100,0,OK
second run,noisy_text[numeric] + full_diagram,49,100°,115 degrees,0,OK
second run,noisy_text[numeric] + full_diagram,50,140°,50 degrees,0,OK
second run,noisy_text[numeric] + full_diagram,53,55°,F,0,OK
second run,noisy_text[numeric] + full_diagram,55,55°,70,0,OK
second run,noisy_text[numeric] + full_diagram,56,40°,20 degrees,0,OK
second run,noisy_text[numeric] + full_diagram,57,20°,20 degrees,1,OK
second run,noisy_text[numeric] + full_diagram,58,55°,90,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[numeric] + full_diagram,59,50°,80 degrees,0,OK
second run,noisy_text[numeric] + full_diagram,60,45°,135_deg,0,OK
second run,noisy_text[numeric] + full_diagram,64,40cm,160.0,0,OK
second run,noisy_text[numeric] + full_diagram,72,8cm,16,0,OK
second run,noisy_text[numeric] + full_diagram,73,140°,70 degrees,0,OK
second run,noisy_text[numeric] + full_diagram,78,125°,70 degrees,0,OK
second run,noisy_text[numeric] + full_diagram,79,16cm,32,0,OK
second run,noisy_text[numeric] + full_diagram,81,25°,50,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[numeric] + full_diagram,84,√{3},1,0,OK
second run,noisy_text[numeric] + full_diagram,86,2√{3},2,0,OK
second run,noisy_text[numeric] + full_diagram,88,128°,60_deg,0,OK
second run,noisy_text[numeric] + full_diagram,95,30°,90_deg,0,OK
second run,noisy_text[numeric] + full_diagram,99,64°,26 degrees,0,OK
second run,noisy_text[numeric] + full_diagram,108,8m,5,0,OK
second run,noisy_text[numeric] + full_diagram,109,40°,90,0,OK
second run,noisy_text[numeric] + full_diagram,112,2.4,3.2,0,OK
second run,noisy_text[numeric] + full_diagram,114,\frac{1}{2}cm^{2},π/4,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[numeric] + full_diagram,115,4πcm,6π,0,OK
second run,noisy_text[numeric] + full_diagram,117,2√{2}cm,3 units,0,OK
second run,noisy_text[numeric] + full_diagram,119,240cm^{2},Cannot be determined.,0,OK
second run,noisy_text[numeric] + full_diagram,120,9πcm^{2},5 units,0,OK
second run,noisy_text[numeric] + full_diagram,123,15π,Cannot be determined,0,OK
second run,noisy_text[numeric] + full_diagram,128,4cm,6,0,OK
second run,noisy_text[numeric] + full_diagram,132,10.2m,12.0,0,OK
second run,noisy_text[numeric] + full_diagram,133,120m,PS,0,OK
second run,noisy_text[numeric] + full_diagram,149,\frac{20}{3},10.0,0,OK
second run,noisy_text[numeric] + full_diagram,150,\frac{40}{7}m,2,0,OK
second run,noisy_text[numeric] + full_diagram,151,5.1,5 units,1,OK
second run,noisy_text[numeric] + full_diagram,152,4m,1.9,0,OK
second run,noisy_text[numeric] + full_diagram,153,1.5m,1.8,0,OK
second run,noisy_text[numeric] + full_diagram,157,\frac{3}{5},0.8,0,OK
second run,noisy_text[numeric] + full_diagram,165,\frac{√{3}}{2},sin(B) cannot be determined,0,OK
second run,noisy_text[numeric] + full_diagram,198,60,60,1,OK_AFTER_JSON_REPAIR
second run,noisy_text[numeric] + full_diagram,207,157.1,157.08,1,OK_AFTER_JSON_REPAIR
second run,noisy_text[numeric] + full_diagram,210,15,16,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[numeric] + full_diagram,211,38,83,0,OK
second run,noisy_text[numeric] + full_diagram,223,\sqrt{7},5,0,OK
second run,noisy_text[numeric] + full_diagram,239,8,11,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[numeric] + full_diagram,243,1591,The distance from Phoenix to Atlanta is 150x + 91 miles.,0,OK
second run,noisy_text[numeric] + full_diagram,257,15,AE,0,OK
second run,noisy_text[numeric] + full_diagram,264,60,30 degrees,0,OK
second run,noisy_text[numeric] + full_diagram,281,0.38,0.92,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[numeric] + full_diagram,327,11.8,10.7,0,OK
second run,noisy_text[numeric] + full_diagram,348,285,198,0,OK
second run,noisy_text[numeric] + full_diagram,364,74.85,65.90,0,OK
second run,noisy_text[numeric] + full_diagram,365,23.9,90.0,0,OK
second run,noisy_text[numeric] + full_diagram,420,8,6,0,OK
second run,noisy_text[numeric] + full_diagram,432,8.246,5,0,OK
second run,noisy_text[numeric] + full_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,The equation of the hyperbola is (x - (-3))^2 - (y - (-3))^2 = 25,0,OK
second run,noisy_text[numeric] + full_diagram,441,$\frac{4}{5}$,4/5,0,OK
second run,noisy_text[numeric] + full_diagram,447,$\frac{20}{29}$,20/29,0,OK
second run,noisy_text[numeric] + full_diagram,449,$\frac{1}{x}$,The value of sec theta at point P is undefined.,0,OK
second run,noisy_text[numeric] + full_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,x^2 + y^2 = 6^2,0,OK
second run,noisy_text[numeric] + full_diagram,472,"(0,0)",B,0,OK
second run,noisy_text[punctuation] + full_diagram,1,140°,60 degrees,0,OK
second run,noisy_text[punctuation] + full_diagram,2,65°,unknown,0,OK
second run,noisy_text[punctuation] + full_diagram,3,55°,70,0,OK
second run,noisy_text[punctuation] + full_diagram,4,27°,36_deg,0,OK
second run,noisy_text[punctuation] + full_diagram,7,45°,35 degrees,0,OK
second run,noisy_text[punctuation] + full_diagram,8,3cm,12,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[punctuation] + full_diagram,9,6cm,6 + 6 = 12,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[punctuation] + full_diagram,10,72°,30 degrees,0,OK
second run,noisy_text[punctuation] + full_diagram,11,84°,36,0,OK
second run,noisy_text[punctuation] + full_diagram,14,55°,35 degrees,0,OK
second run,noisy_text[punctuation] + full_diagram,16,25°,50,0,OK
second run,noisy_text[punctuation] + full_diagram,17,65°,42_deg,0,OK
second run,noisy_text[punctuation] + full_diagram,20,20°,90_deg,0,OK
second run,noisy_text[punctuation] + full_diagram,22,62°,28 degrees,0,OK
second run,noisy_text[punctuation] + full_diagram,25,65°,50 degrees,0,OK
second run,noisy_text[punctuation] + full_diagram,26,12,22.0_m,0,OK
second run,noisy_text[punctuation] + full_diagram,29,115°,50 degrees,0,OK
second run,noisy_text[punctuation] + full_diagram,30,60°,30_deg,0,OK
second run,noisy_text[punctuation] + full_diagram,32,76°,52 degrees,0,OK
second run,noisy_text[punctuation] + full_diagram,34,80°,100 degrees,0,OK
second run,noisy_text[punctuation] + full_diagram,36,20°,50 degrees,0,OK
second run,noisy_text[punctuation] + full_diagram,37,25°,50 degrees,0,OK
second run,noisy_text[punctuation] + full_diagram,38,40°,Cannot be determined,0,OK
second run,noisy_text[punctuation] + full_diagram,40,50°,50_deg,1,OK
second run,noisy_text[punctuation] + full_diagram,43,40°,100 degrees,0,OK
second run,noisy_text[punctuation] + full_diagram,44,9m,1.5,0,OK
second run,noisy_text[punctuation] + full_diagram,45,70°,35_deg,0,OK
second run,noisy_text[punctuation] + full_diagram,46,110°,70,0,OK
second run,noisy_text[punctuation] + full_diagram,48,130°,100,0,OK
second run,noisy_text[punctuation] + full_diagram,49,100°,30_deg,0,OK
second run,noisy_text[punctuation] + full_diagram,50,140°,50_deg,0,OK
second run,noisy_text[punctuation] + full_diagram,53,55°,BFD,0,OK
second run,noisy_text[punctuation] + full_diagram,55,55°,70,0,OK
second run,noisy_text[punctuation] + full_diagram,56,40°,20 degrees,0,OK
second run,noisy_text[punctuation] + full_diagram,57,20°,20 degrees,1,OK
second run,noisy_text[punctuation] + full_diagram,58,55°,55,1,OK_AFTER_JSON_REPAIR
second run,noisy_text[punctuation] + full_diagram,59,50°,80 degrees,0,OK
second run,noisy_text[punctuation] + full_diagram,60,45°,135_deg,0,OK
second run,noisy_text[punctuation] + full_diagram,64,40cm,200.0,0,OK
second run,noisy_text[punctuation] + full_diagram,72,8cm,16,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[punctuation] + full_diagram,73,140°,70 degrees,0,OK
second run,noisy_text[punctuation] + full_diagram,78,125°,35 degrees,0,OK
second run,noisy_text[punctuation] + full_diagram,79,16cm,AD,0,OK
second run,noisy_text[punctuation] + full_diagram,81,25°,40,0,OK
second run,noisy_text[punctuation] + full_diagram,84,√{3},0,0,OK
second run,noisy_text[punctuation] + full_diagram,86,2√{3},2,0,OK
second run,noisy_text[punctuation] + full_diagram,88,128°,60,0,OK
second run,noisy_text[punctuation] + full_diagram,95,30°,90_deg,0,OK
second run,noisy_text[punctuation] + full_diagram,99,64°,26.0_deg,0,OK
second run,noisy_text[punctuation] + full_diagram,108,8m,8,1,OK
second run,noisy_text[punctuation] + full_diagram,109,40°,130,0,OK
second run,noisy_text[punctuation] + full_diagram,112,2.4,2.5,0,OK
second run,noisy_text[punctuation] + full_diagram,114,\frac{1}{2}cm^{2},1/4,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[punctuation] + full_diagram,115,4πcm,4π,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[punctuation] + full_diagram,117,2√{2}cm,3 units,0,OK
second run,noisy_text[punctuation] + full_diagram,119,240cm^{2},144π cm²,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[punctuation] + full_diagram,120,9πcm^{2},20,0,OK
second run,noisy_text[punctuation] + full_diagram,123,15π,15.0,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[punctuation] + full_diagram,128,4cm,6 units,0,OK
second run,noisy_text[punctuation] + full_diagram,132,10.2m,0.6,0,OK
second run,noisy_text[punctuation] + full_diagram,133,120m,120.0,1,OK
second run,noisy_text[punctuation] + full_diagram,149,\frac{20}{3},16.0,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[punctuation] + full_diagram,150,\frac{40}{7}m,BC,0,OK
second run,noisy_text[punctuation] + full_diagram,151,5.1,20_units,0,OK
second run,noisy_text[punctuation] + full_diagram,152,4m,1.9,0,OK
second run,noisy_text[punctuation] + full_diagram,153,1.5m,1.2,0,OK
second run,noisy_text[punctuation] + full_diagram,157,\frac{3}{5},4/5,0,OK
second run,noisy_text[punctuation] + full_diagram,165,\frac{√{3}}{2},1/2,0,OK
second run,noisy_text[punctuation] + full_diagram,198,60,0,0,OK
second run,noisy_text[punctuation] + full_diagram,207,157.1,62.8,0,OK
second run,noisy_text[punctuation] + full_diagram,210,15,16,0,OK
second run,noisy_text[punctuation] + full_diagram,211,38,20,0,OK
second run,noisy_text[punctuation] + full_diagram,223,\sqrt{7},5,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[punctuation] + full_diagram,239,8,7,0,OK
second run,noisy_text[punctuation] + full_diagram,243,1591,73.8 miles,0,OK
second run,noisy_text[punctuation] + full_diagram,257,15,16,0,OK
second run,noisy_text[punctuation] + full_diagram,264,60,20,0,OK
second run,noisy_text[punctuation] + full_diagram,281,0.38,0.96,0,OK
second run,noisy_text[punctuation] + full_diagram,327,11.8,10.7,0,OK
second run,noisy_text[punctuation] + full_diagram,348,285,198,0,OK
second run,noisy_text[punctuation] + full_diagram,364,74.85,65.90,0,OK
second run,noisy_text[punctuation] + full_diagram,365,23.9,31.5,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[punctuation] + full_diagram,420,8,6,0,OK
second run,noisy_text[punctuation] + full_diagram,432,8.246,8,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[punctuation] + full_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,The equation of the hyperbola is (x - (-3))^2 - (y + 3)^2 = 50,0,OK
second run,noisy_text[punctuation] + full_diagram,441,$\frac{4}{5}$,4/5,0,OK
second run,noisy_text[punctuation] + full_diagram,447,$\frac{20}{29}$,20/29,0,OK
second run,noisy_text[punctuation] + full_diagram,449,$\frac{1}{x}$,The value of sec theta at point P cannot be determined from the given triples.,0,OK
second run,noisy_text[punctuation] + full_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,The equation of the circle is (x-0)^2 + (y-0)^2 = 6^2,0,OK
second run,noisy_text[punctuation] + full_diagram,472,"(0,0)",B,0,OK
second run,noisy_text[sentence] + full_diagram,1,140°,60 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,2,65°,50,0,OK
second run,noisy_text[sentence] + full_diagram,3,55°,70,0,OK
second run,noisy_text[sentence] + full_diagram,4,27°,30_deg,0,OK
second run,noisy_text[sentence] + full_diagram,7,45°,35 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,8,3cm,5 units,0,OK
second run,noisy_text[sentence] + full_diagram,9,6cm,The perimeter of triangle DBE cannot be determined from the given information.,0,OK
second run,noisy_text[sentence] + full_diagram,10,72°,30 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,11,84°,36_deg,0,OK
second run,noisy_text[sentence] + full_diagram,14,55°,35 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,16,25°,90 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,17,65°,65_deg,1,OK
second run,noisy_text[sentence] + full_diagram,20,20°,40,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[sentence] + full_diagram,22,62°,28 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,25,65°,50 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,26,12,22 m,0,OK
second run,noisy_text[sentence] + full_diagram,29,115°,50 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,30,60°,30 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,32,76°,The degree of angle A is not explicitly stated in the provided triples.,0,OK
second run,noisy_text[sentence] + full_diagram,34,80°,100 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,36,20°,50 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,37,25°,50 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,38,40°,Cannot be determined.,0,OK
second run,noisy_text[sentence] + full_diagram,40,50°,50 degrees,1,OK
second run,noisy_text[sentence] + full_diagram,43,40°,30 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,44,9m,The height of the street lamp is not explicitly stated in the provided triples.,0,OK
second run,noisy_text[sentence] + full_diagram,45,70°,35_deg,0,OK
second run,noisy_text[sentence] + full_diagram,46,110°,70 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,48,130°,100,0,OK
second run,noisy_text[sentence] + full_diagram,49,100°,115 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,50,140°,50,0,OK
second run,noisy_text[sentence] + full_diagram,53,55°,BFD,0,OK
second run,noisy_text[sentence] + full_diagram,55,55°,70,0,OK
second run,noisy_text[sentence] + full_diagram,56,40°,20 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,57,20°,20 degrees,1,OK
second run,noisy_text[sentence] + full_diagram,58,55°,55,1,OK_AFTER_JSON_REPAIR
second run,noisy_text[sentence] + full_diagram,59,50°,80 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,60,45°,135_deg,0,OK
second run,noisy_text[sentence] + full_diagram,64,40cm,160.0,0,OK
second run,noisy_text[sentence] + full_diagram,72,8cm,16,0,OK
second run,noisy_text[sentence] + full_diagram,73,140°,70 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,78,125°,70 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,79,16cm,32,0,OK
second run,noisy_text[sentence] + full_diagram,81,25°,90_deg,0,OK
second run,noisy_text[sentence] + full_diagram,84,√{3},BC,0,OK
second run,noisy_text[sentence] + full_diagram,86,2√{3},2,0,OK
second run,noisy_text[sentence] + full_diagram,88,128°,42_deg,0,OK
second run,noisy_text[sentence] + full_diagram,95,30°,90 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,99,64°,26 degrees,0,OK
second run,noisy_text[sentence] + full_diagram,108,8m,8 units,1,OK
second run,noisy_text[sentence] + full_diagram,109,40°,90,0,OK
second run,noisy_text[sentence] + full_diagram,112,2.4,3.2,0,OK
second run,noisy_text[sentence] + full_diagram,114,\frac{1}{2}cm^{2},0.25π,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[sentence] + full_diagram,115,4πcm,4π,0,OK_AFTER_JSON_REPAIR
second run,noisy_text[sentence] + full_diagram,117,2√{2}cm,3 units,0,OK
second run,noisy_text[sentence] + full_diagram,119,240cm^{2},Cannot be determined.,0,OK
second run,noisy_text[sentence] + full_diagram,120,9πcm^{2},0,0,OK
